date,value,type
2018-04-22,8800.95908708358,BTC Price
2018-04-23,8930.78463354763,BTC Price
2018-04-24,9652.21378872005,BTC Price
2018-04-25,8855.50893658679,BTC Price
2018-04-26,9264.72742694331,BTC Price
2018-04-27,8981.33079018118,BTC Price
2018-04-28,9341.82468468732,BTC Price
2018-04-29,9396.99762974869,BTC Price
2018-04-30,9228.7264836353,BTC Price
2018-05-01,9072.16875745178,BTC Price
2018-05-02,9204.12764056108,BTC Price
2018-05-03,9750.70014640561,BTC Price
2018-05-04,9696.64290999416,BTC Price
2018-05-05,9795.92577206312,BTC Price
2018-05-06,9595.08681940386,BTC Price
2018-05-07,9339.5108471654,BTC Price
2018-05-08,9212.36963471654,BTC Price
2018-05-09,9293.04227352425,BTC Price
2018-05-10,9037.53050905903,BTC Price
2018-05-11,8419.75858737581,BTC Price
2018-05-12,8485.77526680304,BTC Price
2018-05-13,8695.83309380479,BTC Price
2018-05-14,8671.07417475161,BTC Price
2018-05-15,8488.463421391,BTC Price
2018-05-16,8327.75620134424,BTC Price
2018-05-17,8050.51623933372,BTC Price
2018-05-18,8233.08645528931,BTC Price
2018-05-19,8229.48293571011,BTC Price
2018-05-20,8511.44883021625,BTC Price
2018-05-21,8398.62312653419,BTC Price
2018-05-22,8007.52653214495,BTC Price
2018-05-23,7520.86767913501,BTC Price
2018-05-24,7575.62448597312,BTC Price
2018-05-25,7425.37567445938,BTC Price
2018-05-26,7326.30318644068,BTC Price
2018-05-27,7338.19304441847,BTC Price
2018-05-28,7110.82388164816,BTC Price
2018-05-29,7453.63372501461,BTC Price
2018-05-30,7374.6690490941,BTC Price
2018-05-31,7478.74186703682,BTC Price
2018-06-01,7519.83573728814,BTC Price
2018-06-02,7637.44825306838,BTC Price
2018-06-03,7702.15793308007,BTC Price
2018-06-04,7486.65319959088,BTC Price
2018-06-05,7611.14985271771,BTC Price
2018-06-06,7650.77580713033,BTC Price
2018-06-07,7665.9478962595,BTC Price
2018-06-08,7622.60233021625,BTC Price
2018-06-09,7556.17169783752,BTC Price
2018-06-10,6744.73580099357,BTC Price
2018-06-11,6849.45268731736,BTC Price
2018-06-12,6526.69968001169,BTC Price
2018-06-13,6306.51316803039,BTC Price
2018-06-14,6629.77012419638,BTC Price
2018-06-15,6399.67404646406,BTC Price
2018-06-16,6495.31530917592,BTC Price
2018-06-17,6450.69397282291,BTC Price
2018-06-18,6703.81258971362,BTC Price
2018-06-19,6732.50880917592,BTC Price
2018-06-20,6753.20682583285,BTC Price
2018-06-21,6720.37323436587,BTC Price
2018-06-22,6059.5758591467,BTC Price
2018-06-23,6174.22577936879,BTC Price
2018-06-24,6146.48719491526,BTC Price
2018-06-25,6243.53544097019,BTC Price
2018-06-26,6096.12876621859,BTC Price
2018-06-27,6139.18968322618,BTC Price
2018-06-28,5858.63577819988,BTC Price
2018-06-29,6220.9137150789,BTC Price
2018-06-30,6375.5412314436,BTC Price
2018-07-01,6361.40253886616,BTC Price
2018-07-02,6608.367157218,BTC Price
2018-07-03,6498.3078591467,BTC Price
2018-07-04,6579.33337638808,BTC Price
2018-07-05,6535.29840268849,BTC Price
2018-07-06,6598.45909585038,BTC Price
2018-07-07,6737.85608036236,BTC Price
2018-07-08,6704.91998012858,BTC Price
2018-07-09,6664.02409351257,BTC Price
2018-07-10,6309.08400409118,BTC Price
2018-07-11,6377.97651139684,BTC Price
2018-07-12,6159.46667621274,BTC Price
2018-07-13,6208.98557188779,BTC Price
2018-07-14,6255.11247866744,BTC Price
2018-07-15,6347.60427381648,BTC Price
2018-07-16,6710.80743746347,BTC Price
2018-07-17,7320.59482787843,BTC Price
2018-07-18,7376.03833927528,BTC Price
2018-07-19,7467.0342980713,BTC Price
2018-07-20,7327.25668293396,BTC Price
2018-07-21,7410.56562039743,BTC Price
2018-07-22,7399.48374693162,BTC Price
2018-07-23,7716.15862741087,BTC Price
2018-07-24,8397.61652162478,BTC Price
2018-07-25,8202.72039538282,BTC Price
2018-07-26,7913.93077819989,BTC Price
2018-07-27,8173.7746113384,BTC Price
2018-07-28,8190.36005669199,BTC Price
2018-07-29,8229.60583869083,BTC Price
2018-07-30,8171.83951928697,BTC Price
2018-07-31,7725.13303594389,BTC Price
2018-08-01,7596.6980119813,BTC Price
2018-08-02,7542.69466189363,BTC Price
2018-08-03,7411.34425014611,BTC Price
2018-08-04,7002.2086528346,BTC Price
2018-08-05,7031.58775102279,BTC Price
2018-08-06,6929.99089421391,BTC Price
2018-08-07,6722.57843278784,BTC Price
2018-08-08,6267.3886735827,BTC Price
2018-08-09,6558.09690794857,BTC Price
2018-08-10,6135.75185856224,BTC Price
2018-08-11,6313.74931180596,BTC Price
2018-08-12,6314.69165575687,BTC Price
2018-08-13,6265.84804383402,BTC Price
2018-08-14,6184.82908562244,BTC Price
2018-08-15,6270.21479865576,BTC Price
2018-08-16,6290.7504552893,BTC Price
2018-08-17,6563.07828872005,BTC Price
2018-08-18,6399.28744681473,BTC Price
2018-08-19,6490.71612711865,BTC Price
2018-08-20,6272.95272881356,BTC Price
2018-08-21,6473.07603945061,BTC Price
2018-08-22,6365.00983167738,BTC Price
2018-08-23,6516.40902542373,BTC Price
2018-08-24,6697.73187872589,BTC Price
2018-08-25,6745.43893921683,BTC Price
2018-08-26,6689.86933313852,BTC Price
2018-08-27,6839.15895236704,BTC Price
2018-08-28,7092.97380829924,BTC Price
2018-08-29,7033.42806808884,BTC Price
2018-08-30,6966.96374371713,BTC Price
2018-08-31,7025.14078024547,BTC Price
2018-09-01,7192.35254734074,BTC Price
2018-09-02,7286.66779105786,BTC Price
2018-09-03,7257.47021391,BTC Price
2018-09-04,7358.81147895967,BTC Price
2018-09-05,6790.89732846289,BTC Price
2018-09-06,6488.07593687902,BTC Price
2018-09-07,6408.65362244301,BTC Price
2018-09-08,6187.79050233781,BTC Price
2018-09-09,6249.24631034483,BTC Price
2018-09-10,6295.3886025716,BTC Price
2018-09-11,6278.42463968439,BTC Price
2018-09-12,6327.53636323787,BTC Price
2018-09-13,6490.91231648159,BTC Price
2018-09-14,6494.69547895967,BTC Price
2018-09-15,6524.16566744594,BTC Price
2018-09-16,6497.40470134424,BTC Price
2018-09-17,6258.59487492694,BTC Price
2018-09-18,6340.34779018118,BTC Price
2018-09-19,6383.95187580362,BTC Price
2018-09-20,6498.60711104617,BTC Price
2018-09-21,6741.14289888954,BTC Price
2018-09-22,6705.47605113969,BTC Price
2018-09-23,6703.13684950321,BTC Price
2018-09-24,6576.5450032145,BTC Price
2018-09-25,6416.44402162478,BTC Price
2018-09-26,6463.25040356517,BTC Price
2018-09-27,6677.90048860316,BTC Price
2018-09-28,6623.12615984804,BTC Price
2018-09-29,6584.49914757452,BTC Price
2018-09-30,6604.485028346,BTC Price
2018-10-01,6561.81383226184,BTC Price
2018-10-02,6508.72093863238,BTC Price
2018-10-03,6464.45684365868,BTC Price
2018-10-04,6545.28566773816,BTC Price
2018-10-05,6585.14957977791,BTC Price
2018-10-06,6550.47831589714,BTC Price
2018-10-07,6564.56826008182,BTC Price
2018-10-08,6604.68527410871,BTC Price
2018-10-09,6590.42862215079,BTC Price
2018-10-10,6529.10243600234,BTC Price
2018-10-11,6159.25164260666,BTC Price
2018-10-12,6191.67722326125,BTC Price
2018-10-13,6197.68569637639,BTC Price
2018-10-14,6182.87934424313,BTC Price
2018-10-15,6442.71541408533,BTC Price
2018-10-16,6461.93715926359,BTC Price
2018-10-17,6442.73070017534,BTC Price
2018-10-18,6396.47981209819,BTC Price
2018-10-19,6383.07784015196,BTC Price
2018-10-20,6408.25274634717,BTC Price
2018-10-21,6415.34050292227,BTC Price
2018-10-22,6408.03363559322,BTC Price
2018-10-23,6395.98766686149,BTC Price
2018-10-24,6413.80364114553,BTC Price
2018-10-25,6402.3248591467,BTC Price
2018-10-26,6404.10855230859,BTC Price
2018-10-27,6409.40532758621,BTC Price
2018-10-28,6406.63325306838,BTC Price
2018-10-29,6263.0417346581,BTC Price
2018-10-30,6272.16772822911,BTC Price
2018-10-31,6306.31693132671,BTC Price
2018-11-01,6342.97750058445,BTC Price
2018-11-02,6348.16858270018,BTC Price
2018-11-03,6332.43413296318,BTC Price
2018-11-04,6420.42200029223,BTC Price
2018-11-05,6402.94683898305,BTC Price
2018-11-06,6441.14521887785,BTC Price
2018-11-07,6500.86980508475,BTC Price
2018-11-08,6406.75293746347,BTC Price
2018-11-09,6331.37876709527,BTC Price
2018-11-10,6353.11273407364,BTC Price
2018-11-11,6335.41420397428,BTC Price
2018-11-12,6320.65605376972,BTC Price
2018-11-13,6267.9379912332,BTC Price
2018-11-14,5574.25834891876,BTC Price
2018-11-15,5538.56060783168,BTC Price
2018-11-16,5496.01623115137,BTC Price
2018-11-17,5501.09234044418,BTC Price
2018-11-18,5555.3763383986,BTC Price
2018-11-19,4792.20002367037,BTC Price
2018-11-20,4317.53067007598,BTC Price
2018-11-21,4549.32200993571,BTC Price
2018-11-22,4303.61554850964,BTC Price
2018-11-23,4289.89285330216,BTC Price
2018-11-24,3806.31692489772,BTC Price
2018-11-25,3946.85087434249,BTC Price
2018-11-26,3700.28599269433,BTC Price
2018-11-27,3776.55590531853,BTC Price
2018-11-28,4208.47526914085,BTC Price
2018-11-29,4239.03948831093,BTC Price
2018-11-30,3973.33405230859,BTC Price
2018-12-01,4148.07372559906,BTC Price
2018-12-02,4098.74676388077,BTC Price
2018-12-03,3843.9766659848,BTC Price
2018-12-04,3892.95164699006,BTC Price
2018-12-05,3709.52085827002,BTC Price
2018-12-06,3511.96898158971,BTC Price
2018-12-07,3372.99569257744,BTC Price
2018-12-08,3407.95119462303,BTC Price
2018-12-09,3540.43957597896,BTC Price
2018-12-10,3413.59258416131,BTC Price
2018-12-11,3352.56420017534,BTC Price
2018-12-12,3423.01291788428,BTC Price
2018-12-13,3260.34158240795,BTC Price
2018-12-14,3198.94747369959,BTC Price
2018-12-15,3185.07404383402,BTC Price
2018-12-16,3195.41455523086,BTC Price
2018-12-17,3499.15648188194,BTC Price
2018-12-18,3659.52737931035,BTC Price
2018-12-19,3697.72530333139,BTC Price
2018-12-20,4067.73770777323,BTC Price
2018-12-21,3839.08510841613,BTC Price
2018-12-22,3964.94611630625,BTC Price
2018-12-23,3942.66699590883,BTC Price
2018-12-24,4040.04578959673,BTC Price
2018-12-25,3761.58401081239,BTC Price
2018-12-26,3807.65745353594,BTC Price
2018-12-27,3585.46053594389,BTC Price
2018-12-28,3881.05488486265,BTC Price
2018-12-29,3823.13832612507,BTC Price
2018-12-30,3825.4074628872,BTC Price
2018-12-31,3687.19994009351,BTC Price
2019-01-01,3808.11783167738,BTC Price
2019-01-02,3898.1974880187,BTC Price
2019-01-03,3784.38863471654,BTC Price
2019-01-04,3827.52459438925,BTC Price
2019-01-05,3798.61395499708,BTC Price
2019-01-06,4045.99377498539,BTC Price
2019-01-07,4001.01827819988,BTC Price
2019-01-08,3992.6227893045,BTC Price
2019-01-09,4004.25903565167,BTC Price
2019-01-10,3627.90345002922,BTC Price
2019-01-11,3624.16142109877,BTC Price
2019-01-12,3617.02207831677,BTC Price
2019-01-13,3508.6701081239,BTC Price
2019-01-14,3666.94519374635,BTC Price
2019-01-15,3581.29301548802,BTC Price
2019-01-16,3606.98657568673,BTC Price
2019-01-17,3640.12913062536,BTC Price
2019-01-18,3609.42673611923,BTC Price
2019-01-19,3687.30196113384,BTC Price
2019-01-20,3538.31372296903,BTC Price
2019-01-21,3535.623393045,BTC Price
2019-01-22,3577.30834979544,BTC Price
2019-01-23,3551.89382115722,BTC Price
2019-01-24,3567.58893366452,BTC Price
2019-01-25,3561.35049795441,BTC Price
2019-01-26,3557.03991525424,BTC Price
2019-01-27,3537.61413062536,BTC Price
2019-01-28,3435.05251402689,BTC Price
2019-01-29,3395.82376329632,BTC Price
2019-01-30,3437.89586616014,BTC Price
2019-01-31,3410.13161601403,BTC Price
2019-02-01,3445.04989129164,BTC Price
2019-02-02,3461.93511747516,BTC Price
2019-02-03,3413.02161630625,BTC Price
2019-02-04,3411.38796171829,BTC Price
2019-02-05,3426.46501139684,BTC Price
2019-02-06,3367.50636499123,BTC Price
2019-02-07,3358.87359906487,BTC Price
2019-02-08,3612.47961922852,BTC Price
2019-02-09,3621.26812098188,BTC Price
2019-02-10,3642.0223591467,BTC Price
2019-02-11,3590.6184836353,BTC Price
2019-02-12,3587.90246580947,BTC Price
2019-02-13,3576.08537258913,BTC Price
2019-02-14,3561.91638340152,BTC Price
2019-02-15,3565.00692372881,BTC Price
2019-02-16,3584.73600263004,BTC Price
2019-02-17,3622.7574289889,BTC Price
2019-02-18,3866.12921712449,BTC Price
2019-02-19,3895.43521098773,BTC Price
2019-02-20,3931.61382904734,BTC Price
2019-02-21,3892.26179427236,BTC Price
2019-02-22,3948.30051052016,BTC Price
2019-02-23,4110.15112127411,BTC Price
2019-02-24,3754.18378988895,BTC Price
2019-02-25,3822.01869666861,BTC Price
2019-02-26,3796.17506838106,BTC Price
2019-02-27,3799.3819924021,BTC Price
2019-02-28,3792.94772296902,BTC Price
2019-03-01,3810.63269257744,BTC Price
2019-03-02,3809.64339099942,BTC Price
2019-03-03,3782.38187025132,BTC Price
2019-03-04,3698.16185505552,BTC Price
2019-03-05,3840.1280490941,BTC Price
2019-03-06,3851.99842548218,BTC Price
2019-03-07,3855.92316832262,BTC Price
2019-03-08,3839.23355289304,BTC Price
2019-03-09,3910.36116656926,BTC Price
2019-03-10,3903.9119509059,BTC Price
2019-03-11,3851.56892168323,BTC Price
2019-03-12,3858.91482378726,BTC Price
2019-03-13,3851.95746639392,BTC Price
2019-03-14,3853.78326504968,BTC Price
2019-03-15,3901.91420689655,BTC Price
2019-03-16,3989.79607685564,BTC Price
2019-03-17,3967.14349444769,BTC Price
2019-03-18,3969.44014582116,BTC Price
2019-03-19,3996.16790356517,BTC Price
2019-03-20,4030.65527586207,BTC Price
2019-03-21,3976.27385008767,BTC Price
2019-03-22,3983.88764582116,BTC Price
2019-03-23,3981.77603302163,BTC Price
2019-03-24,3970.6669880187,BTC Price
2019-03-25,3908.23883869082,BTC Price
2019-03-26,3917.76340210403,BTC Price
2019-03-27,4027.00791788428,BTC Price
2019-03-28,4010.93746201052,BTC Price
2019-03-29,4089.46104003507,BTC Price
2019-03-30,4091.89103834015,BTC Price
2019-03-31,4094.31781472823,BTC Price
2019-04-01,4138.41780771479,BTC Price
2019-04-02,4903.71946206897,BTC Price
2019-04-03,4960.22760274693,BTC Price
2019-04-04,4911.26970245471,BTC Price
2019-04-05,5033.22548369375,BTC Price
2019-04-06,5044.35684593805,BTC Price
2019-04-07,5189.11195558153,BTC Price
2019-04-08,5283.42302483928,BTC Price
2019-04-09,5195.57790882525,BTC Price
2019-04-10,5311.74160327294,BTC Price
2019-04-11,5050.66600859147,BTC Price
2019-04-12,5082.86143202805,BTC Price
2019-04-13,5074.79069257744,BTC Price
2019-04-14,5156.80404061952,BTC Price
2019-04-15,5042.89773845704,BTC Price
2019-04-16,5205.96295745178,BTC Price
2019-04-17,5226.35221519579,BTC Price
2019-04-18,5278.5023395675,BTC Price
2019-04-19,5289.95121911163,BTC Price
2019-04-20,5313.97326212741,BTC Price
2019-04-21,5295.73382817066,BTC Price
2019-04-22,5383.79997533606,BTC Price
2019-04-23,5544.86271186441,BTC Price
2019-04-24,5431.94791963764,BTC Price
2019-04-25,5127.67316738749,BTC Price
2019-04-26,5150.16466066628,BTC Price
2019-04-27,5181.80776364699,BTC Price
2019-04-28,5148.66961542957,BTC Price
2019-04-29,5148.80049327878,BTC Price
2019-04-30,5266.61820251315,BTC Price
2019-05-01,5315.17532904734,BTC Price
2019-05-02,5393.12937638808,BTC Price
2019-05-03,5658.43038836938,BTC Price
2019-05-04,5774.71242869667,BTC Price
2019-05-05,5728.35170222092,BTC Price
2019-05-06,5691.68837405026,BTC Price
2019-05-07,5825.744893045,BTC Price
2019-05-08,5931.8005949737,BTC Price
2019-05-09,6150.14044476914,BTC Price
2019-05-10,6357.46349357101,BTC Price
2019-05-11,7325.08286031561,BTC Price
2019-05-12,6942.62317451783,BTC Price
2019-05-13,7798.90573600234,BTC Price
2019-05-14,7955.5576823495,BTC Price
2019-05-15,8215.2068383986,BTC Price
2019-05-16,7862.07160233782,BTC Price
2019-05-17,7326.92068188194,BTC Price
2019-05-18,7277.98756341321,BTC Price
2019-05-19,8219.74278696669,BTC Price
2019-05-20,7981.13937895967,BTC Price
2019-05-21,7983.80847738165,BTC Price
2019-05-22,7667.90211484512,BTC Price
2019-05-23,7897.4712936879,BTC Price
2019-05-24,7987.10036762127,BTC Price
2019-05-25,8061.59176072472,BTC Price
2019-05-26,8731.52495587376,BTC Price
2019-05-27,8816.78670835769,BTC Price
2019-05-28,8719.12584833431,BTC Price
2019-05-29,8655.48850613676,BTC Price
2019-05-30,8271.62196317942,BTC Price
2019-05-31,8556.222185564,BTC Price
2019-06-01,8554.80732963179,BTC Price
2019-06-02,8744.35374547049,BTC Price
2019-06-03,8173.40127054354,BTC Price
2019-06-04,7649.93933196961,BTC Price
2019-06-05,7798.54446639392,BTC Price
2019-06-06,7776.71332612507,BTC Price
2019-06-07,8023.950093045,BTC Price
2019-06-08,7939.80515488019,BTC Price
2019-06-09,7634.06575073057,BTC Price
2019-06-10,7993.30253857393,BTC Price
2019-06-11,7922.48362711864,BTC Price
2019-06-12,8146.75612507306,BTC Price
2019-06-13,8232.77734137931,BTC Price
2019-06-14,8698.00481502046,BTC Price
2019-06-15,8850.58481601403,BTC Price
2019-06-16,9019.51700672121,BTC Price
2019-06-17,9340.57218877849,BTC Price
2019-06-18,9047.13274447691,BTC Price
2019-06-19,9285.05567656341,BTC Price
2019-06-20,9546.71977819988,BTC Price
2019-06-21,10083.4863136762,BTC Price
2019-06-22,10685.2952327878,BTC Price
2019-06-23,10794.4276963764,BTC Price
2019-06-24,11004.2069094681,BTC Price
2019-06-25,11726.2638308007,BTC Price
2019-06-26,12863.4606849795,BTC Price
2019-06-27,11109.7978418469,BTC Price
2019-06-28,12358.2079582116,BTC Price
2019-06-29,11944.3515473407,BTC Price
2019-06-30,10842.6167109877,BTC Price
2019-07-01,10569.5517282291,BTC Price
2019-07-02,10766.0833162186,BTC Price
2019-07-03,11952.0248935126,BTC Price
2019-07-04,11177.0103787551,BTC Price
2019-07-05,10998.3991004676,BTC Price
2019-07-06,11208.225600526,BTC Price
2019-07-07,11456.1836039158,BTC Price
2019-07-08,12319.6228758036,BTC Price
2019-07-09,12579.107616014,BTC Price
2019-07-10,12106.7829313267,BTC Price
2019-07-11,11294.678028346,BTC Price
2019-07-12,11813.3237158971,BTC Price
2019-07-13,11346.837148159,BTC Price
2019-07-14,10283.0757891292,BTC Price
2019-07-15,10926.3802741087,BTC Price
2019-07-16,9471.14086475745,BTC Price
2019-07-17,9674.88246113384,BTC Price
2019-07-18,10679.8906896552,BTC Price
2019-07-19,10532.2027291058,BTC Price
2019-07-20,10862.6485479252,BTC Price
2019-07-21,10589.7064907656,BTC Price
2019-07-22,10318.5609251899,BTC Price
2019-07-23,9866.64894038574,BTC Price
2019-07-24,9792.78753652835,BTC Price
2019-07-25,9897.18678603156,BTC Price
2019-07-26,9836.69678813559,BTC Price
2019-07-27,9446.67205207481,BTC Price
2019-07-28,9529.78879193454,BTC Price
2019-07-29,9504.15891595558,BTC Price
2019-07-30,9589.10920601987,BTC Price
2019-07-31,10059.0040189947,BTC Price
2019-08-01,10400.3070143776,BTC Price
2019-08-02,10529.6944544126,BTC Price
2019-08-03,10810.4216686148,BTC Price
2019-08-04,10986.5089291058,BTC Price
2019-08-05,11790.0239375804,BTC Price
2019-08-06,11423.4970017534,BTC Price
2019-08-07,11967.2735473407,BTC Price
2019-08-08,11938.2346108708,BTC Price
2019-08-09,11858.3410984804,BTC Price
2019-08-10,11303.7305618936,BTC Price
2019-08-11,11530.195242256,BTC Price
2019-08-12,11384.6962465809,BTC Price
2019-08-13,10867.05475827,BTC Price
2019-08-14,10024.3795917008,BTC Price
2019-08-15,10310.0858696669,BTC Price
2019-08-16,10373.3219028054,BTC Price
2019-08-17,10207.1555616598,BTC Price
2019-08-18,10331.3099760374,BTC Price
2019-08-19,10884.6297744009,BTC Price
2019-08-20,10771.3923793688,BTC Price
2019-08-21,10096.8302238457,BTC Price
2019-08-22,10119.7145248393,BTC Price
2019-08-23,10414.1441725891,BTC Price
2019-08-24,10147.0871548802,BTC Price
2019-08-25,10100.3567783752,BTC Price
2019-08-26,10362.6434723553,BTC Price
2019-08-27,10168.221571654,BTC Price
2019-08-28,9724.79997808299,BTC Price
2019-08-29,9482.31173495032,BTC Price
2019-08-30,9577.67882349503,BTC Price
2019-08-31,9605.02446142607,BTC Price
2019-09-01,9762.93655689655,BTC Price
2019-09-02,10377.3383845704,BTC Price
2019-09-03,10618.7815058445,BTC Price
2019-09-04,10577.2410839275,BTC Price
2019-09-05,10580.1846995909,BTC Price
2019-09-06,10330.8497312098,BTC Price
2019-09-07,10494.5069649328,BTC Price
2019-09-08,10407.2656573933,BTC Price
2019-09-09,10332.4644424313,BTC Price
2019-09-10,10085.9519243133,BTC Price
2019-09-11,10142.1480603741,BTC Price
2019-09-12,10403.3599707773,BTC Price
2019-09-13,10345.3387469316,BTC Price
2019-09-14,10363.4528963179,BTC Price
2019-09-15,10306.1696674459,BTC Price
2019-09-16,10257.822761543,BTC Price
2019-09-17,10195.6111811806,BTC Price
2019-09-18,10161.3188664524,BTC Price
2019-09-19,10268.3926291642,BTC Price
2019-09-20,10170.1251161309,BTC Price
2019-09-21,9986.4061081239,BTC Price
2019-09-22,10047.0134748685,BTC Price
2019-09-23,9692.74104792519,BTC Price
2019-09-24,8613.67124850965,BTC Price
2019-09-25,8424.15764640561,BTC Price
2019-09-26,8091.69529924021,BTC Price
2019-09-27,8186.77963927528,BTC Price
2019-09-28,8201.97901344243,BTC Price
2019-09-29,8064.50806236119,BTC Price
2019-09-30,8282.3654541204,BTC Price
2019-10-01,8314.55139012273,BTC Price
2019-10-02,8362.53073232028,BTC Price
2019-10-03,8254.33991028638,BTC Price
2019-10-04,8165.68615125658,BTC Price
2019-10-05,8141.63371379311,BTC Price
2019-10-06,7854.60981297487,BTC Price
2019-10-07,8226.02342928112,BTC Price
2019-10-08,8190.1151207481,BTC Price
2019-10-09,8598.3319207481,BTC Price
2019-10-10,8578.09037931034,BTC Price
2019-10-11,8289.85402893045,BTC Price
2019-10-12,8323.7501440678,BTC Price
2019-10-13,8291.25065143191,BTC Price
2019-10-14,8346.36843658679,BTC Price
2019-10-15,8160.71262752776,BTC Price
2019-10-16,8003.85592314436,BTC Price
2019-10-17,8072.48938229106,BTC Price
2019-10-18,7959.33199357101,BTC Price
2019-10-19,7948.47733722969,BTC Price
2019-10-20,8213.70903927528,BTC Price
2019-10-21,8211.65455873758,BTC Price
2019-10-22,8029.20537288136,BTC Price
2019-10-23,7458.03585680889,BTC Price
2019-10-24,7454.37113816482,BTC Price
2019-10-25,8656.65517755699,BTC Price
2019-10-26,9249.64676095851,BTC Price
2019-10-27,9558.15604400935,BTC Price
2019-10-28,9319.17814167154,BTC Price
2019-10-29,9431.20712390415,BTC Price
2019-10-30,9182.85506516657,BTC Price
2019-10-31,9155.27729877265,BTC Price
2019-11-01,9251.38129345412,BTC Price
2019-11-02,9300.19083752192,BTC Price
2019-11-03,9209.63869608416,BTC Price
2019-11-04,9418.36013062537,BTC Price
2019-11-05,9330.78722296902,BTC Price
2019-11-06,9354.93338229106,BTC Price
2019-11-07,9210.74822238457,BTC Price
2019-11-08,8791.33393495032,BTC Price
2019-11-09,8810.78456195208,BTC Price
2019-11-10,9042.89072320281,BTC Price
2019-11-11,8713.20792957335,BTC Price
2019-11-12,8788.95814295734,BTC Price
2019-11-13,8766.72943050848,BTC Price
2019-11-14,8645.43580362361,BTC Price
2019-11-15,8465.87788854471,BTC Price
2019-11-16,8477.69024284044,BTC Price
2019-11-17,8505.16122326125,BTC Price
2019-11-18,8183.53341350088,BTC Price
2019-11-19,8116.82067258913,BTC Price
2019-11-20,8076.55466008182,BTC Price
2019-11-21,7612.2774880187,BTC Price
2019-11-22,7277.52427323203,BTC Price
2019-11-23,7324.83617855056,BTC Price
2019-11-24,6943.38065604909,BTC Price
2019-11-25,7139.04468597312,BTC Price
2019-11-26,7165.43773027469,BTC Price
2019-11-27,7526.86381654004,BTC Price
2019-11-28,7436.3363817066,BTC Price
2019-11-29,7747.73804208066,BTC Price
2019-11-30,7556.19372121567,BTC Price
2019-12-01,7417.72720601987,BTC Price
2019-12-02,7318.31252180012,BTC Price
2019-12-03,7306.44623331385,BTC Price
2019-12-04,7215.02034482759,BTC Price
2019-12-05,7404.0867949737,BTC Price
2019-12-06,7534.2083559322,BTC Price
2019-12-07,7512.06140263004,BTC Price
2019-12-08,7528.94026943308,BTC Price
2019-12-09,7340.22745908825,BTC Price
2019-12-10,7232.09178375219,BTC Price
2019-12-11,7200.46444599649,BTC Price
2019-12-12,7192.84902425482,BTC Price
2019-12-13,7244.90372004676,BTC Price
2019-12-14,7071.10709029807,BTC Price
2019-12-15,7111.28666995909,BTC Price
2019-12-16,6882.39579532437,BTC Price
2019-12-17,6608.96197983635,BTC Price
2019-12-18,7284.6254836353,BTC Price
2019-12-19,7146.16763763881,BTC Price
2019-12-20,7184.21917206312,BTC Price
2019-12-21,7140.29801127995,BTC Price
2019-12-22,7479.40240789012,BTC Price
2019-12-23,7321.7487238457,BTC Price
2019-12-24,7235.62908381064,BTC Price
2019-12-25,7191.17416569258,BTC Price
2019-12-26,7194.63975832846,BTC Price
2019-12-27,7237.15044728229,BTC Price
2019-12-28,7306.64330829924,BTC Price
2019-12-29,7391.578521391,BTC Price
2019-12-30,7229.3971006429,BTC Price
2019-12-31,7167.39505464641,BTC Price
2020-01-01,7170.63186879018,BTC Price
2020-01-02,6946.82526914085,BTC Price
2020-01-03,7315.3093603156,BTC Price
2020-01-04,7343.16419438925,BTC Price
2020-01-05,7345.53069181765,BTC Price
2020-01-06,7765.7977346581,BTC Price
2020-01-07,8136.08684190532,BTC Price
2020-01-08,8059.69952887201,BTC Price
2020-01-09,7817.13609322034,BTC Price
2020-01-10,8129.81791992987,BTC Price
2020-01-11,8032.00549503215,BTC Price
2020-01-12,8164.54999316189,BTC Price
2020-01-13,8121.92566762127,BTC Price
2020-01-14,8830.16787346581,BTC Price
2020-01-15,8811.44820251315,BTC Price
2020-01-16,8718.68699801286,BTC Price
2020-01-17,8912.54190414962,BTC Price
2020-01-18,8928.1807565751,BTC Price
2020-01-19,8687.35483664524,BTC Price
2020-01-20,8636.2587862069,BTC Price
2020-01-21,8730.86756019871,BTC Price
2020-01-22,8647.90047399182,BTC Price
2020-01-23,8366.38461396844,BTC Price
2020-01-24,8423.39095815313,BTC Price
2020-01-25,8344.77456896552,BTC Price
2020-01-26,8573.87480958504,BTC Price
2020-01-27,8901.95928486265,BTC Price
2020-01-28,9297.3883176505,BTC Price
2020-01-29,9311.94754354179,BTC Price
2020-01-30,9508.92096493279,BTC Price
2020-01-31,9357.28478240795,BTC Price
2020-02-01,9381.88602863822,BTC Price
2020-02-02,9339.38706312098,BTC Price
2020-02-03,9279.81252051432,BTC Price
2020-02-04,9161.62719772063,BTC Price
2020-02-05,9628.13677586207,BTC Price
2020-02-06,9739.2804364699,BTC Price
2020-02-07,9800.27939982466,BTC Price
2020-02-08,9911.29340841613,BTC Price
2020-02-09,10151.0832026885,BTC Price
2020-02-10,9872.36187305669,BTC Price
2020-02-11,10272.2225558738,BTC Price
2020-02-12,10360.1352229106,BTC Price
2020-02-13,10235.4973226184,BTC Price
2020-02-14,10361.6156901812,BTC Price
2020-02-15,9911.72432700175,BTC Price
2020-02-16,9952.04661157218,BTC Price
2020-02-17,9683.0796277031,BTC Price
